valid_time_tw,t2m_c,ssrd_wm2
2011-07-17 01:00:00,21.24167120000004,0.0
2011-07-17 02:00:00,21.015777300000025,0.0
2011-07-17 03:00:00,20.781851200000006,0.0
2011-07-17 04:00:00,20.535739300000046,0.0
2011-07-17 05:00:00,20.439174200000025,0.0
2011-07-17 06:00:00,20.6481948,17.880561111110985
2011-07-17 07:00:00,22.501592500000015,140.20211944444466
2011-07-17 08:00:00,23.5070465,307.74465833333323
2011-07-17 09:00:00,24.090508700000044,414.4478258333333
2011-07-17 10:00:00,24.910573499999998,606.3357877777778
2011-07-17 11:00:00,25.29033940000005,617.7342463888889
2011-07-17 12:00:00,25.099836600000003,563.3676922222222
2011-07-17 13:00:00,25.198192800000015,571.5826491666668
2011-07-17 14:00:00,24.85512680000005,504.2045013888889
2011-07-17 15:00:00,23.991909600000042,314.26173888888883
2011-07-17 16:00:00,23.90414770000001,288.0655305555556
2011-07-17 17:00:00,23.576908200000048,178.35504999999992
2011-07-17 18:00:00,23.02472640000002,73.79380833333306
2011-07-17 19:00:00,22.5834203,11.601930555555866
2011-07-17 20:00:00,22.327465800000027,0.0
2011-07-17 21:00:00,22.207687100000044,0.0
2011-07-17 22:00:00,22.122774400000026,0.0
2011-07-17 23:00:00,22.062206400000036,0.0
2011-07-18 00:00:00,21.982870700000035,0.0
2011-07-18 01:00:00,21.92138620000003,0.0
2011-07-18 02:00:00,21.776396599999998,0.0
2011-07-18 03:00:00,21.784229600000003,0.0
2011-07-18 04:00:00,21.698150700000042,0.0
2011-07-18 05:00:00,21.61904560000005,0.0
2011-07-18 06:00:00,21.6703215,9.852380555555639
2011-07-18 07:00:00,22.428027900000018,86.9060805555552
2011-07-18 08:00:00,23.154391599999997,215.1923305555557
2011-07-18 09:00:00,23.647254000000032,277.6563929166667
2011-07-18 10:00:00,24.06980820000001,364.08304541666666
2011-07-18 11:00:00,24.347816800000032,409.7952719444444
2011-07-18 12:00:00,24.460722599999997,400.3389858333333
2011-07-18 13:00:00,24.815591700000027,523.0116769444446
2011-07-18 14:00:00,24.6140719,469.27921361111106
2011-07-18 15:00:00,24.25909470000005,370.14464111111124
2011-07-18 16:00:00,23.912283700000046,232.5697972222221
2011-07-18 17:00:00,23.670375700000022,138.50944722222215
2011-07-18 18:00:00,23.4557274,85.08026388888868
2011-07-18 19:00:00,22.999197100000004,13.44633333333354
2011-07-18 20:00:00,22.719794500000035,0.0
2011-07-18 21:00:00,22.5269088,0.0
2011-07-18 22:00:00,22.448666300000014,0.0
2011-07-18 23:00:00,22.31462620000002,0.0
2011-07-19 00:00:00,22.231395700000007,0.0
2011-07-19 01:00:00,22.0782921,0.0
2011-07-19 02:00:00,22.021824200000026,0.0
2011-07-19 03:00:00,22.018387500000017,0.0
2011-07-19 04:00:00,21.971228499999995,0.0
2011-07-19 05:00:00,21.939234999999996,0.0
2011-07-19 06:00:00,22.01435170000002,6.397477777777757
2011-07-19 07:00:00,22.543211900000017,59.20980833333348
2011-07-19 08:00:00,23.126946099999998,156.41279166666635
2011-07-19 09:00:00,23.94583650000004,267.03164205555555
2011-07-19 10:00:00,24.66666570000001,414.06980822222215
2011-07-19 11:00:00,25.380586300000004,574.2620502777778
2011-07-19 12:00:00,25.27476230000002,526.0670225000001
2011-07-19 13:00:00,25.306343600000048,550.077137222222
