taipei_time,averaged_t2m,averaged_ssrd_w_m2
2022-07-11 06:00:00,295.74152,20.789444
2022-07-11 07:00:00,297.4441,162.07944
2022-07-11 08:00:00,298.68307,358.9211
2022-07-11 09:00:00,299.64935,548.3811
2022-07-11 10:00:00,300.53116,749.2882
2022-07-11 11:00:00,301.05246,849.7982
2022-07-11 12:00:00,301.22897,900.9072
2022-07-11 13:00:00,301.12277,841.1222
2022-07-11 14:00:00,300.9697,806.33417
2022-07-11 15:00:00,300.6221,626.5328
2022-07-11 16:00:00,300.4243,472.30612
2022-07-11 17:00:00,299.8328,336.1961
2022-07-11 18:00:00,299.0482,128.005
2022-07-11 19:00:00,298.3546,22.725555
2022-07-11 20:00:00,297.77484,0.0
2022-07-11 21:00:00,297.38208,0.0
2022-07-11 22:00:00,297.03052,0.0
2022-07-11 23:00:00,296.75916,0.0
2022-07-12 00:00:00,296.59842,0.0
2022-07-12 01:00:00,296.35117,0.0
2022-07-12 02:00:00,296.17184,0.0
2022-07-12 03:00:00,296.17062,0.0
2022-07-12 04:00:00,296.09915,0.0
2022-07-12 05:00:00,295.944,0.0
2022-07-12 06:00:00,296.01755,17.06889
2022-07-12 07:00:00,297.11633,135.22
2022-07-12 08:00:00,298.12976,319.96613
2022-07-12 09:00:00,298.96848,476.79376
2022-07-12 10:00:00,299.61206,623.9011
2022-07-12 11:00:00,300.251,779.4996
2022-07-12 12:00:00,300.45792,803.3011
2022-07-12 13:00:00,300.36655,740.0881
2022-07-12 14:00:00,300.49777,743.1358
2022-07-12 15:00:00,300.47018,668.08167
2022-07-12 16:00:00,300.1686,512.91943
2022-07-12 17:00:00,299.7905,349.22055
2022-07-12 18:00:00,299.0741,169.49167
2022-07-12 19:00:00,298.2079,26.746666
2022-07-12 20:00:00,297.51587,0.0
2022-07-12 21:00:00,296.94006,0.0
2022-07-12 22:00:00,296.427,0.0
2022-07-12 23:00:00,296.02213,0.0
2022-07-13 00:00:00,295.6833,0.0
2022-07-13 01:00:00,295.5346,0.0
2022-07-13 02:00:00,295.28018,0.0
2022-07-13 03:00:00,295.26147,0.0
2022-07-13 04:00:00,295.20837,0.0
2022-07-13 05:00:00,295.17062,0.0
2022-07-13 06:00:00,295.32562,19.552221
2022-07-13 07:00:00,296.98718,144.99333
2022-07-13 08:00:00,298.24304,311.71054
2022-07-13 09:00:00,299.0991,495.4189
2022-07-13 10:00:00,299.87827,657.57056
2022-07-13 11:00:00,300.49478,821.9465
2022-07-13 12:00:00,300.82278,855.84094
2022-07-13 13:00:00,300.70486,824.99304
2022-07-13 14:00:00,300.52966,759.5039
2022-07-13 15:00:00,300.584,680.9422
2022-07-13 16:00:00,300.16122,531.3567
2022-07-13 17:00:00,299.50742,336.31
2022-07-13 18:00:00,298.79874,158.34555
2022-07-13 19:00:00,298.0122,25.290556
2022-07-13 20:00:00,297.3343,0.0
2022-07-13 21:00:00,296.94897,0.0
2022-07-13 22:00:00,296.44315,0.0
2022-07-13 23:00:00,296.12842,0.0
2022-07-14 00:00:00,295.9193,0.0
2022-07-14 01:00:00,295.7049,0.0
2022-07-14 02:00:00,295.5734,0.0
2022-07-14 03:00:00,295.70462,0.0
2022-07-14 04:00:00,295.51456,0.0
2022-07-14 05:00:00,295.27026,0.0
2022-07-14 06:00:00,295.53433,19.955
2022-07-14 07:00:00,297.529,151.60333
2022-07-14 08:00:00,298.57513,310.53278
2022-07-14 09:00:00,299.34277,473.61105
2022-07-14 10:00:00,299.84094,597.6372
2022-07-14 11:00:00,300.0816,654.7001
2022-07-14 12:00:00,300.1643,703.1775
2022-07-14 13:00:00,300.11636,715.285
2022-07-14 14:00:00,300.06235,680.0175
2022-07-14 15:00:00,299.6442,454.27335
2022-07-14 16:00:00,299.31073,347.505
2022-07-14 17:00:00,298.95255,231.80055
2022-07-14 18:00:00,298.43658,101.92889
2022-07-14 19:00:00,297.98947,17.147223
2022-07-14 20:00:00,297.59058,0.0
2022-07-14 21:00:00,297.31378,0.0
2022-07-14 22:00:00,296.97513,0.0
2022-07-14 23:00:00,296.91455,0.0
2022-07-15 00:00:00,296.82986,0.0
2022-07-15 01:00:00,296.6512,0.0
2022-07-15 02:00:00,296.4756,0.0
2022-07-15 03:00:00,295.9448,0.0
2022-07-15 04:00:00,295.87225,0.0
2022-07-15 05:00:00,295.7659,0.0
2022-07-15 06:00:00,295.89395,17.132778
2022-07-15 07:00:00,297.21747,142.29611
2022-07-15 08:00:00,298.30444,318.1739
2022-07-15 09:00:00,299.09616,477.85898
2022-07-15 10:00:00,299.57715,535.51294
2022-07-15 11:00:00,299.89154,628.70667
2022-07-15 12:00:00,300.06174,671.1435
2022-07-15 13:00:00,299.94315,603.81903
2022-07-15 14:00:00,299.82605,544.56915
2022-07-15 15:00:00,299.15967,353.8572
2022-07-15 16:00:00,299.06772,304.95444
2022-07-15 17:00:00,298.69473,185.91695
2022-07-15 18:00:00,298.38348,104.394165
2022-07-15 19:00:00,297.8539,16.850555
2022-07-15 20:00:00,297.36337,0.0
2022-07-15 21:00:00,297.0983,0.0
2022-07-15 22:00:00,296.87186,0.0
2022-07-15 23:00:00,296.65808,0.0
2022-07-16 00:00:00,296.48438,0.0
2022-07-16 01:00:00,296.349,0.0
2022-07-16 02:00:00,296.18927,0.0
2022-07-16 03:00:00,295.7067,0.0
2022-07-16 04:00:00,295.67297,0.0
2022-07-16 05:00:00,295.56024,0.0
2022-07-16 06:00:00,295.76007,15.434167
2022-07-16 07:00:00,296.97775,127.07
2022-07-16 08:00:00,298.42462,319.74832
2022-07-16 09:00:00,298.99872,418.7866
2022-07-16 10:00:00,299.6778,587.9372
2022-07-16 11:00:00,299.68976,599.00824
2022-07-16 12:00:00,299.95004,619.85846
2022-07-16 13:00:00,299.99072,609.1556
2022-07-16 14:00:00,300.33612,657.8567
2022-07-16 15:00:00,300.22125,531.2253
2022-07-16 16:00:00,299.89462,347.7689
2022-07-16 17:00:00,299.41672,241.9611
2022-07-16 18:00:00,298.83405,109.29361
2022-07-16 19:00:00,298.24026,17.973333
2022-07-16 20:00:00,297.71417,0.0
2022-07-16 21:00:00,297.3574,0.0
2022-07-16 22:00:00,297.063,0.0
2022-07-16 23:00:00,296.8083,0.0
2022-07-17 00:00:00,296.48645,0.0
2022-07-17 01:00:00,296.24188,0.0
2022-07-17 02:00:00,296.13956,0.0
2022-07-17 03:00:00,296.1455,0.0
2022-07-17 04:00:00,296.06158,0.0
2022-07-17 05:00:00,296.08026,0.0
2022-07-17 06:00:00,296.20547,15.153889
2022-07-17 07:00:00,297.54865,133.3189
2022-07-17 08:00:00,298.81213,320.90445
2022-07-17 09:00:00,299.57898,500.55508
2022-07-17 10:00:00,300.2065,657.67883
2022-07-17 11:00:00,300.4616,704.379
2022-07-17 12:00:00,300.7608,808.9746
2022-07-17 13:00:00,300.76764,797.0953
2022-07-17 14:00:00,300.21054,655.6422
2022-07-17 15:00:00,299.57996,489.9289
2022-07-17 16:00:00,299.4939,350.60556
2022-07-17 17:00:00,299.3907,282.83112
2022-07-17 18:00:00,298.83795,133.87723
2022-07-17 19:00:00,298.19397,20.938334
2022-07-17 20:00:00,297.64667,0.0
2022-07-17 21:00:00,297.24893,0.0
2022-07-17 22:00:00,296.9741,0.0
2022-07-17 23:00:00,296.73172,0.0
2022-07-18 00:00:00,296.44675,0.0
2022-07-18 01:00:00,296.2095,0.0
2022-07-18 02:00:00,296.00616,0.0
2022-07-18 03:00:00,296.17844,0.0
2022-07-18 04:00:00,296.09366,0.0
2022-07-18 05:00:00,295.94046,0.0
2022-07-18 06:00:00,295.9817,13.205556
2022-07-18 07:00:00,297.17197,114.907776
2022-07-18 08:00:00,298.49844,276.28387
2022-07-18 09:00:00,299.50266,456.604
2022-07-18 10:00:00,300.20413,616.8799
2022-07-18 11:00:00,300.66357,750.88806
2022-07-18 12:00:00,300.64917,698.2917
2022-07-18 13:00:00,300.48987,698.24664
2022-07-18 14:00:00,300.027,536.79834
2022-07-18 15:00:00,299.88745,464.8314
2022-07-18 16:00:00,299.9029,373.01193
2022-07-18 17:00:00,299.45175,229.7775
2022-07-18 18:00:00,298.84225,112.84389
2022-07-18 19:00:00,298.21002,17.487778
2022-07-18 20:00:00,297.72748,0.0
2022-07-18 21:00:00,297.41425,0.0
2022-07-18 22:00:00,297.15265,0.0
2022-07-18 23:00:00,296.8018,0.0
2022-07-19 00:00:00,296.47043,0.0
2022-07-19 01:00:00,296.27243,0.0
2022-07-19 02:00:00,296.08594,0.0
2022-07-19 03:00:00,295.96915,0.0
2022-07-19 04:00:00,295.92136,0.0
2022-07-19 05:00:00,295.7634,0.0
2022-07-19 06:00:00,295.74002,13.144444
2022-07-19 07:00:00,297.0358,105.44778
2022-07-19 08:00:00,298.23972,258.50055
2022-07-19 09:00:00,299.08325,408.81888
2022-07-19 10:00:00,299.96738,576.04144
2022-07-19 11:00:00,300.8154,762.9649
2022-07-19 12:00:00,300.98715,824.29584
2022-07-19 13:00:00,300.56543,737.31775
2022-07-19 14:00:00,299.9975,550.5125
2022-07-19 15:00:00,299.76007,413.10306
2022-07-19 16:00:00,299.39813,311.53806
2022-07-19 17:00:00,298.9385,227.15416
2022-07-19 18:00:00,298.52725,92.84
2022-07-19 19:00:00,298.01947,17.317778
2022-07-19 20:00:00,297.68146,0.0
2022-07-19 21:00:00,297.42203,0.0
2022-07-19 22:00:00,297.19562,0.0
2022-07-19 23:00:00,296.86194,0.0
2022-07-20 00:00:00,296.62527,0.0
2022-07-20 01:00:00,296.2992,0.0
2022-07-20 02:00:00,296.00546,0.0
2022-07-20 03:00:00,295.77917,0.0
2022-07-20 04:00:00,295.59665,0.0
2022-07-20 05:00:00,295.4063,0.0
2022-07-20 06:00:00,295.38745,17.662222
2022-07-20 07:00:00,297.36395,157.00833
2022-07-20 08:00:00,299.077,370.72388
2022-07-20 09:00:00,300.32962,589.4467
2022-07-20 10:00:00,301.2116,759.77814
2022-07-20 11:00:00,301.71558,866.67377
2022-07-20 12:00:00,301.6794,893.14197
2022-07-20 13:00:00,301.47,813.195
2022-07-20 14:00:00,301.28845,786.6667
2022-07-20 15:00:00,301.1098,647.725
2022-07-20 16:00:00,300.54712,497.4572
2022-07-20 17:00:00,300.00027,294.86612
2022-07-20 18:00:00,299.38953,149.60611
2022-07-20 19:00:00,298.7038,21.211666
2022-07-20 20:00:00,298.1201,0.0
2022-07-20 21:00:00,297.71927,0.0
2022-07-20 22:00:00,297.34644,0.0
2022-07-20 23:00:00,297.057,0.0
2022-07-21 00:00:00,296.73624,0.0
2022-07-21 01:00:00,296.6508,0.0
2022-07-21 02:00:00,296.2914,0.0
2022-07-21 03:00:00,295.91504,0.0
2022-07-21 04:00:00,295.61676,0.0
2022-07-21 05:00:00,295.43088,0.0
2022-07-21 06:00:00,295.54166,17.345556
2022-07-21 07:00:00,297.65878,157.01778
2022-07-21 08:00:00,299.25406,373.75446
2022-07-21 09:00:00,300.3603,578.1814
2022-07-21 10:00:00,301.33072,766.8097
2022-07-21 11:00:00,302.00613,900.61224
2022-07-21 12:00:00,302.1988,949.48193
2022-07-21 13:00:00,302.07626,896.67694
2022-07-21 14:00:00,301.81967,811.80835
2022-07-21 15:00:00,301.5075,674.7783
2022-07-21 16:00:00,300.80038,476.86835
2022-07-21 17:00:00,300.3274,300.9861
2022-07-21 18:00:00,299.71277,154.80222
2022-07-21 19:00:00,298.94455,22.500555
2022-07-21 20:00:00,298.3607,0.0
2022-07-21 21:00:00,297.92722,0.0
2022-07-21 22:00:00,297.44855,0.0
2022-07-21 23:00:00,296.9388,0.0
2022-07-22 00:00:00,296.60803,0.0
2022-07-22 01:00:00,296.3026,0.0
2022-07-22 02:00:00,295.8382,0.0
2022-07-22 03:00:00,295.8569,0.0
2022-07-22 04:00:00,295.52887,0.0
2022-07-22 05:00:00,295.2185,0.0
2022-07-22 06:00:00,295.39185,18.112223
2022-07-22 07:00:00,297.84967,165.73389
2022-07-22 08:00:00,299.81784,382.84332
2022-07-22 09:00:00,300.84253,579.3103
2022-07-22 10:00:00,301.7474,771.7746
2022-07-22 11:00:00,302.35205,889.9119
2022-07-22 12:00:00,302.53348,943.5515
2022-07-22 13:00:00,302.3499,914.11
2022-07-22 14:00:00,301.98944,821.21387
2022-07-22 15:00:00,301.72998,683.63556
2022-07-22 16:00:00,301.41458,513.7772
2022-07-22 17:00:00,300.83313,344.18112
2022-07-22 18:00:00,300.07977,167.8511
2022-07-22 19:00:00,299.16666,23.369444
2022-07-22 20:00:00,298.4426,0.0
2022-07-22 21:00:00,297.87427,0.0
2022-07-22 22:00:00,297.54813,0.0
2022-07-22 23:00:00,297.19992,0.0
2022-07-23 00:00:00,296.9512,0.0
2022-07-23 01:00:00,296.72073,0.0
2022-07-23 02:00:00,296.5064,0.0
2022-07-23 03:00:00,296.2686,0.0
2022-07-23 04:00:00,296.0853,0.0
2022-07-23 05:00:00,295.86255,0.0
2022-07-23 06:00:00,295.944,17.584444
2022-07-23 07:00:00,298.1476,166.01389
2022-07-23 08:00:00,299.82358,378.53665
2022-07-23 09:00:00,300.9145,589.02136
2022-07-23 10:00:00,301.72125,754.8199
2022-07-23 11:00:00,302.23294,872.8036
2022-07-23 12:00:00,302.4186,957.4671
2022-07-23 13:00:00,302.34332,923.7967
2022-07-23 14:00:00,301.9857,791.2875
2022-07-23 15:00:00,301.69263,686.4472
2022-07-23 16:00:00,301.228,496.82056
2022-07-23 17:00:00,300.67484,333.435
2022-07-23 18:00:00,299.9912,158.06944
2022-07-23 19:00:00,299.1724,21.887777
2022-07-23 20:00:00,298.45804,0.0
2022-07-23 21:00:00,298.01056,0.0
2022-07-23 22:00:00,297.6006,0.0
2022-07-23 23:00:00,297.201,0.0
2022-07-24 00:00:00,296.9046,0.0
2022-07-24 01:00:00,296.68756,0.0
2022-07-24 02:00:00,296.49753,0.0
2022-07-24 03:00:00,296.02817,0.0
2022-07-24 04:00:00,295.87735,0.0
2022-07-24 05:00:00,295.7838,0.0
2022-07-24 06:00:00,296.01254,15.199445
2022-07-24 07:00:00,297.88428,143.54723
2022-07-24 08:00:00,299.25912,333.08722
2022-07-24 09:00:00,300.43225,545.4484
2022-07-24 10:00:00,301.46036,705.2315
2022-07-24 11:00:00,302.09207,813.8064
2022-07-24 12:00:00,302.4917,905.7256
2022-07-24 13:00:00,302.56622,856.18335
2022-07-24 14:00:00,302.3486,773.30835
2022-07-24 15:00:00,302.1035,680.8164
2022-07-24 16:00:00,301.59338,512.7856
2022-07-24 17:00:00,300.8909,317.90723
2022-07-24 18:00:00,300.22076,148.79056
2022-07-24 19:00:00,299.30435,21.006666
2022-07-24 20:00:00,298.54025,0.0
2022-07-24 21:00:00,297.87396,0.0
2022-07-24 22:00:00,297.4342,0.0
2022-07-24 23:00:00,297.08347,0.0
2022-07-25 00:00:00,296.79486,0.0
2022-07-25 01:00:00,296.6084,0.0
2022-07-25 02:00:00,296.43033,0.0
2022-07-25 03:00:00,296.6246,0.0
2022-07-25 04:00:00,296.57904,0.0
2022-07-25 05:00:00,296.62616,0.0
2022-07-25 06:00:00,296.68707,12.007222
2022-07-25 07:00:00,297.83426,124.73222
2022-07-25 08:00:00,299.11713,324.22723
2022-07-25 09:00:00,300.15594,529.0262
2022-07-25 10:00:00,300.96548,662.5449
2022-07-25 11:00:00,301.5151,774.33875
2022-07-25 12:00:00,301.69318,807.4718
2022-07-25 13:00:00,301.61902,794.5836
2022-07-25 14:00:00,301.1327,663.4497
2022-07-25 15:00:00,301.06992,589.7305
2022-07-25 16:00:00,300.79083,467.3211
2022-07-25 17:00:00,300.16635,312.19833
2022-07-25 18:00:00,299.44995,135.90167
2022-07-25 19:00:00,298.64417,19.282778
2022-07-25 20:00:00,298.04202,0.0
2022-07-25 21:00:00,297.6506,0.0
2022-07-25 22:00:00,297.29987,0.0
2022-07-25 23:00:00,296.95944,0.0
2022-07-26 00:00:00,296.6562,0.0
2022-07-26 01:00:00,296.49536,0.0
2022-07-26 02:00:00,296.27664,0.0
2022-07-26 03:00:00,296.10687,0.0
2022-07-26 04:00:00,295.95435,0.0
2022-07-26 05:00:00,295.81873,0.0
2022-07-26 06:00:00,295.8829,13.8133335
2022-07-26 07:00:00,297.33585,137.35556
2022-07-26 08:00:00,298.5442,319.82834
2022-07-26 09:00:00,299.47662,515.36615
2022-07-26 10:00:00,300.1856,685.6915
2022-07-26 11:00:00,300.53723,779.83014
2022-07-26 12:00:00,300.84033,839.9667
2022-07-26 13:00:00,300.67654,790.8686
2022-07-26 14:00:00,300.22858,666.2686
2022-07-26 15:00:00,299.80875,491.08
2022-07-26 16:00:00,299.84946,429.585
2022-07-26 17:00:00,299.58588,306.50388
2022-07-26 18:00:00,298.97372,140.83
