taipei_time,averaged_t2m,averaged_ssrd_w_m2
2020-07-06 23:00:00,296.499,0.0
2020-07-07 00:00:00,296.26074,0.0
2020-07-07 01:00:00,296.03015,0.0
2020-07-07 02:00:00,295.88034,0.0
2020-07-07 03:00:00,296.08136,0.0
2020-07-07 04:00:00,295.98672,0.0
2020-07-07 05:00:00,295.84207,0.0
2020-07-07 06:00:00,295.97864,20.627222
2020-07-07 07:00:00,297.6215,143.00444
2020-07-07 08:00:00,298.74722,291.11334
2020-07-07 09:00:00,300.00912,514.6347
2020-07-07 10:00:00,300.88986,659.73975
2020-07-07 11:00:00,301.28815,725.47235
2020-07-07 12:00:00,301.23978,745.7393
2020-07-07 13:00:00,300.71524,664.8864
2020-07-07 14:00:00,300.49292,602.12305
2020-07-07 15:00:00,300.24908,506.29556
2020-07-07 16:00:00,299.91458,343.4589
2020-07-07 17:00:00,299.38815,214.30167
2020-07-07 18:00:00,298.84875,117.21167
2020-07-07 19:00:00,298.2233,20.78
2020-07-07 20:00:00,297.6559,0.0
2020-07-07 21:00:00,297.18204,0.0
2020-07-07 22:00:00,296.88217,0.0
2020-07-07 23:00:00,296.52676,0.0
2020-07-08 00:00:00,296.28238,0.0
2020-07-08 01:00:00,296.0666,0.0
2020-07-08 02:00:00,295.8383,0.0
2020-07-08 03:00:00,295.96918,0.0
2020-07-08 04:00:00,295.83987,0.0
2020-07-08 05:00:00,295.65756,0.0
2020-07-08 06:00:00,295.8334,20.609444
2020-07-08 07:00:00,297.52127,146.14555
2020-07-08 08:00:00,298.77902,323.35223
2020-07-08 09:00:00,299.8452,501.49957
2020-07-08 10:00:00,300.71558,665.44275
2020-07-08 11:00:00,301.0654,723.7121
2020-07-08 12:00:00,301.0252,731.2522
2020-07-08 13:00:00,300.83633,689.1189
2020-07-08 14:00:00,300.66312,566.54553
2020-07-08 15:00:00,300.3715,532.1
2020-07-08 16:00:00,299.54074,333.03055
2020-07-08 17:00:00,298.8082,173.88722
2020-07-08 18:00:00,298.1347,86.10445
2020-07-08 19:00:00,297.61383,14.278889
2020-07-08 20:00:00,297.31342,0.0
2020-07-08 21:00:00,297.11368,0.0
2020-07-08 22:00:00,296.86096,0.0
2020-07-08 23:00:00,296.6182,0.0
2020-07-09 00:00:00,296.44638,0.0
2020-07-09 01:00:00,296.35944,0.0
2020-07-09 02:00:00,296.1933,0.0
2020-07-09 03:00:00,296.2172,0.0
2020-07-09 04:00:00,296.236,0.0
2020-07-09 05:00:00,296.13483,0.0
2020-07-09 06:00:00,296.12463,15.368889
2020-07-09 07:00:00,297.0489,107.56555
2020-07-09 08:00:00,298.14178,220.16
2020-07-09 09:00:00,299.21826,363.8089
2020-07-09 10:00:00,300.20068,524.6113
2020-07-09 11:00:00,300.73785,620.6331
2020-07-09 12:00:00,300.8223,651.3907
2020-07-09 13:00:00,300.44357,522.5454
2020-07-09 14:00:00,299.9578,404.15363
2020-07-09 15:00:00,299.94934,371.62946
2020-07-09 16:00:00,299.80212,258.69415
2020-07-09 17:00:00,299.6126,167.1936
2020-07-09 18:00:00,299.1466,74.61056
2020-07-09 19:00:00,298.55167,10.512222
2020-07-09 20:00:00,298.1899,0.0
2020-07-09 21:00:00,297.85022,0.0
2020-07-09 22:00:00,297.6146,0.0
2020-07-09 23:00:00,297.36462,0.0
2020-07-10 00:00:00,297.16412,0.0
2020-07-10 01:00:00,296.95514,0.0
2020-07-10 02:00:00,296.67545,0.0
2020-07-10 03:00:00,296.78928,0.0
2020-07-10 04:00:00,296.48703,0.0
2020-07-10 05:00:00,296.30225,0.0
2020-07-10 06:00:00,296.38696,21.843056
2020-07-10 07:00:00,298.1584,154.15695
2020-07-10 08:00:00,299.80252,338.48807
2020-07-10 09:00:00,300.78134,539.4843
2020-07-10 10:00:00,301.46808,669.7525
2020-07-10 11:00:00,302.0559,812.5564
2020-07-10 12:00:00,302.4,879.70984
2020-07-10 13:00:00,302.2582,799.43445
2020-07-10 14:00:00,301.81964,666.7744
2020-07-10 15:00:00,301.8044,643.6042
2020-07-10 16:00:00,301.3351,467.30667
2020-07-10 17:00:00,300.6612,283.6439
2020-07-10 18:00:00,299.92584,120.712776
2020-07-10 19:00:00,298.99918,18.74611
2020-07-10 20:00:00,298.2758,0.0
2020-07-10 21:00:00,297.89597,0.0
2020-07-10 22:00:00,297.4807,0.0
2020-07-10 23:00:00,297.08545,0.0
2020-07-11 00:00:00,296.75027,0.0
2020-07-11 01:00:00,296.409,0.0
2020-07-11 02:00:00,296.18237,0.0
2020-07-11 03:00:00,296.37183,0.0
2020-07-11 04:00:00,296.04858,0.0
2020-07-11 05:00:00,295.7935,0.0
2020-07-11 06:00:00,295.66583,21.37111
2020-07-11 07:00:00,297.58154,163.27611
2020-07-11 08:00:00,299.0587,365.4339
2020-07-11 09:00:00,300.23615,571.24835
2020-07-11 10:00:00,301.18826,742.55835
2020-07-11 11:00:00,301.5772,827.16473
2020-07-11 12:00:00,301.78143,853.7767
2020-07-11 13:00:00,301.3777,749.1511
2020-07-11 14:00:00,301.29138,729.13556
2020-07-11 15:00:00,301.4996,673.64307
2020-07-11 16:00:00,301.05975,490.79666
2020-07-11 17:00:00,300.6344,328.98557
2020-07-11 18:00:00,299.85696,165.1161
2020-07-11 19:00:00,298.86636,26.078888
2020-07-11 20:00:00,298.1092,0.0
2020-07-11 21:00:00,297.6045,0.0
2020-07-11 22:00:00,297.27734,0.0
2020-07-11 23:00:00,296.9561,0.0
2020-07-12 00:00:00,296.66364,0.0
2020-07-12 01:00:00,296.37402,0.0
2020-07-12 02:00:00,295.8843,0.0
2020-07-12 03:00:00,296.03842,0.0
2020-07-12 04:00:00,295.88373,0.0
2020-07-12 05:00:00,295.68845,0.0
2020-07-12 06:00:00,295.79077,20.620556
2020-07-12 07:00:00,297.69067,158.77777
2020-07-12 08:00:00,299.25134,380.42444
2020-07-12 09:00:00,300.47656,581.5732
2020-07-12 10:00:00,301.4682,768.42206
2020-07-12 11:00:00,301.99417,874.2843
2020-07-12 12:00:00,302.06213,909.1788
2020-07-12 13:00:00,302.03732,869.26807
2020-07-12 14:00:00,301.71594,829.9742
2020-07-12 15:00:00,301.75623,699.93555
2020-07-12 16:00:00,301.31372,537.1606
2020-07-12 17:00:00,300.61703,328.58777
2020-07-12 18:00:00,299.77753,144.055
2020-07-12 19:00:00,298.88895,23.565556
2020-07-12 20:00:00,298.20752,0.0
2020-07-12 21:00:00,297.72916,0.0
2020-07-12 22:00:00,297.39752,0.0
2020-07-12 23:00:00,297.0816,0.0
2020-07-13 00:00:00,296.72342,0.0
2020-07-13 01:00:00,296.30762,0.0
2020-07-13 02:00:00,295.877,0.0
2020-07-13 03:00:00,295.72986,0.0
2020-07-13 04:00:00,295.57632,0.0
2020-07-13 05:00:00,295.2136,0.0
2020-07-13 06:00:00,295.41827,21.929445
2020-07-13 07:00:00,297.641,168.30112
2020-07-13 08:00:00,299.261,381.86557
2020-07-13 09:00:00,300.29703,571.587
2020-07-13 10:00:00,301.21918,770.8985
2020-07-13 11:00:00,301.80835,883.8839
2020-07-13 12:00:00,302.03574,897.70544
2020-07-13 13:00:00,302.04532,876.935
2020-07-13 14:00:00,301.9297,805.5281
2020-07-13 15:00:00,301.79956,727.37164
2020-07-13 16:00:00,301.354,545.0211
2020-07-13 17:00:00,300.85162,348.2689
2020-07-13 18:00:00,300.11084,172.30779
2020-07-13 19:00:00,299.16458,26.150555
2020-07-13 20:00:00,298.47168,0.0
2020-07-13 21:00:00,297.8099,0.0
2020-07-13 22:00:00,297.28293,0.0
2020-07-13 23:00:00,296.78906,0.0
2020-07-14 00:00:00,296.41586,0.0
2020-07-14 01:00:00,296.09888,0.0
2020-07-14 02:00:00,295.88098,0.0
2020-07-14 03:00:00,296.11053,0.0
2020-07-14 04:00:00,295.99905,0.0
2020-07-14 05:00:00,295.7586,0.0
2020-07-14 06:00:00,295.7839,21.582777
2020-07-14 07:00:00,297.67584,165.76833
2020-07-14 08:00:00,299.08145,364.99832
2020-07-14 09:00:00,300.27957,576.37976
2020-07-14 10:00:00,301.03555,730.8729
2020-07-14 11:00:00,301.51685,839.7731
2020-07-14 12:00:00,301.79578,913.17206
2020-07-14 13:00:00,301.7216,867.7386
2020-07-14 14:00:00,301.55945,780.2608
2020-07-14 15:00:00,301.13666,670.7939
2020-07-14 16:00:00,300.90125,484.26556
2020-07-14 17:00:00,300.4376,341.805
2020-07-14 18:00:00,299.57986,162.2411
2020-07-14 19:00:00,298.65717,22.872223
2020-07-14 20:00:00,298.0729,0.0
2020-07-14 21:00:00,297.61862,0.0
2020-07-14 22:00:00,297.29266,0.0
2020-07-14 23:00:00,297.0399,0.0
2020-07-15 00:00:00,296.88657,0.0
2020-07-15 01:00:00,296.63873,0.0
2020-07-15 02:00:00,296.46948,0.0
2020-07-15 03:00:00,296.50223,0.0
2020-07-15 04:00:00,296.50674,0.0
2020-07-15 05:00:00,296.4148,0.0
2020-07-15 06:00:00,296.48453,17.152222
2020-07-15 07:00:00,297.8033,139.5561
2020-07-15 08:00:00,298.7013,317.985
2020-07-15 09:00:00,299.30377,431.11642
2020-07-15 10:00:00,299.56964,516.8855
2020-07-15 11:00:00,299.7391,576.45514
2020-07-15 12:00:00,299.97244,667.5565
2020-07-15 13:00:00,299.5233,491.16693
2020-07-15 14:00:00,299.4925,513.0628
2020-07-15 15:00:00,299.28857,452.6053
2020-07-15 16:00:00,299.4139,350.69388
2020-07-15 17:00:00,299.2468,229.09027
2020-07-15 18:00:00,298.81924,121.87028
2020-07-15 19:00:00,298.0989,19.499445
2020-07-15 20:00:00,297.67612,0.0
2020-07-15 21:00:00,297.28912,0.0
2020-07-15 22:00:00,296.92477,0.0
2020-07-15 23:00:00,296.57175,0.0
2020-07-16 00:00:00,296.32037,0.0
2020-07-16 01:00:00,296.0752,0.0
2020-07-16 02:00:00,295.9892,0.0
2020-07-16 03:00:00,296.1989,0.0
2020-07-16 04:00:00,295.98486,0.0
2020-07-16 05:00:00,295.82205,0.0
2020-07-16 06:00:00,295.84964,15.423333
2020-07-16 07:00:00,297.01297,113.9775
2020-07-16 08:00:00,298.08575,266.41165
2020-07-16 09:00:00,299.12137,445.23355
2020-07-16 10:00:00,299.82327,559.74994
2020-07-16 11:00:00,300.38803,649.3703
2020-07-16 12:00:00,300.3261,687.1229
2020-07-16 13:00:00,300.57794,676.0575
2020-07-16 14:00:00,300.20532,567.6422
2020-07-16 15:00:00,299.95987,444.42694
2020-07-16 16:00:00,299.8259,311.6747
2020-07-16 17:00:00,299.69205,242.85583
2020-07-16 18:00:00,299.17578,114.87055
2020-07-16 19:00:00,298.5468,19.551111
2020-07-16 20:00:00,297.84094,0.0
2020-07-16 21:00:00,297.2752,0.0
2020-07-16 22:00:00,296.8756,0.0
2020-07-16 23:00:00,296.54694,0.0
2020-07-17 00:00:00,296.26187,0.0
2020-07-17 01:00:00,296.00198,0.0
2020-07-17 02:00:00,295.8335,0.0
2020-07-17 03:00:00,295.78564,0.0
2020-07-17 04:00:00,295.55078,0.0
2020-07-17 05:00:00,295.35748,0.0
2020-07-17 06:00:00,295.37427,18.485556
2020-07-17 07:00:00,297.24393,147.0389
2020-07-17 08:00:00,298.76343,336.77222
2020-07-17 09:00:00,299.75754,512.9688
2020-07-17 10:00:00,300.52893,680.87054
2020-07-17 11:00:00,300.96527,757.3653
2020-07-17 12:00:00,301.22845,821.4121
2020-07-17 13:00:00,300.93094,747.4547
2020-07-17 14:00:00,300.75797,691.7756
2020-07-17 15:00:00,300.98868,597.3064
2020-07-17 16:00:00,300.70697,450.85223
2020-07-17 17:00:00,300.1225,290.58554
2020-07-17 18:00:00,299.5187,130.1189
2020-07-17 19:00:00,298.74057,21.267778
2020-07-17 20:00:00,298.12207,0.0
2020-07-17 21:00:00,297.6101,0.0
2020-07-17 22:00:00,297.2475,0.0
2020-07-17 23:00:00,296.75623,0.0
2020-07-18 00:00:00,296.38098,0.0
2020-07-18 01:00:00,296.03406,0.0
2020-07-18 02:00:00,295.82672,0.0
2020-07-18 03:00:00,295.62924,0.0
2020-07-18 04:00:00,295.4848,0.0
2020-07-18 05:00:00,295.34473,0.0
2020-07-18 06:00:00,295.47058,19.073889
2020-07-18 07:00:00,297.45486,159.55112
2020-07-18 08:00:00,299.27994,365.00168
2020-07-18 09:00:00,300.30725,555.4607
2020-07-18 10:00:00,301.156,722.1865
2020-07-18 11:00:00,301.85788,865.9792
2020-07-18 12:00:00,301.97458,881.5917
2020-07-18 13:00:00,301.96622,839.8
2020-07-18 14:00:00,302.0862,803.07916
2020-07-18 15:00:00,301.90662,684.3028
2020-07-18 16:00:00,301.30692,516.6433
2020-07-18 17:00:00,300.75385,343.34778
2020-07-18 18:00:00,299.93842,174.4761
2020-07-18 19:00:00,298.96613,25.727222
2020-07-18 20:00:00,298.2863,0.0
2020-07-18 21:00:00,297.78302,0.0
2020-07-18 22:00:00,297.33694,0.0
2020-07-18 23:00:00,296.8754,0.0
2020-07-19 00:00:00,296.56265,0.0
2020-07-19 01:00:00,296.29672,0.0
2020-07-19 02:00:00,296.0505,0.0
2020-07-19 03:00:00,295.99478,0.0
2020-07-19 04:00:00,295.80222,0.0
2020-07-19 05:00:00,295.5378,0.0
2020-07-19 06:00:00,295.53293,18.10111
2020-07-19 07:00:00,297.53223,153.35945
2020-07-19 08:00:00,299.29895,344.16278
2020-07-19 09:00:00,300.37875,517.97864
2020-07-19 10:00:00,301.2858,709.0543
2020-07-19 11:00:00,301.83405,836.9324
2020-07-19 12:00:00,301.87872,897.2942
2020-07-19 13:00:00,301.59106,804.9097
2020-07-19 14:00:00,301.43927,708.2539
2020-07-19 15:00:00,301.10446,565.32916
2020-07-19 16:00:00,300.79364,423.925
2020-07-19 17:00:00,300.26935,267.2972
2020-07-19 18:00:00,299.5769,140.91945
2020-07-19 19:00:00,298.7462,21.500555
2020-07-19 20:00:00,298.12286,0.0
2020-07-19 21:00:00,297.5761,0.0
2020-07-19 22:00:00,297.17386,0.0
2020-07-19 23:00:00,296.84448,0.0
2020-07-20 00:00:00,296.40717,0.0
2020-07-20 01:00:00,296.03644,0.0
2020-07-20 02:00:00,295.7603,0.0
2020-07-20 03:00:00,295.7681,0.0
2020-07-20 04:00:00,295.6312,0.0
2020-07-20 05:00:00,295.53506,0.0
2020-07-20 06:00:00,295.78757,17.157223
2020-07-20 07:00:00,297.59726,156.93777
2020-07-20 08:00:00,298.9239,365.75388
2020-07-20 09:00:00,299.9431,553.88116
2020-07-20 10:00:00,300.68002,719.6229
2020-07-20 11:00:00,300.8885,785.72845
2020-07-20 12:00:00,301.11325,809.10583
2020-07-20 13:00:00,301.12518,801.37915
2020-07-20 14:00:00,300.7265,728.2892
2020-07-20 15:00:00,300.32593,534.97614
2020-07-20 16:00:00,300.13184,433.73
2020-07-20 17:00:00,299.4015,293.77554
2020-07-20 18:00:00,298.792,133.30888
2020-07-20 19:00:00,298.1561,18.862778
2020-07-20 20:00:00,297.72116,0.0
2020-07-20 21:00:00,297.34558,0.0
2020-07-20 22:00:00,296.964,0.0
2020-07-20 23:00:00,296.6108,0.0
2020-07-21 00:00:00,296.33527,0.0
2020-07-21 01:00:00,295.88898,0.0
2020-07-21 02:00:00,295.57407,0.0
2020-07-21 03:00:00,295.25763,0.0
2020-07-21 04:00:00,294.99713,0.0
2020-07-21 05:00:00,294.7781,0.0
2020-07-21 06:00:00,294.92978,16.788889
2020-07-21 07:00:00,296.9356,152.47667
2020-07-21 08:00:00,298.48138,340.29388
2020-07-21 09:00:00,299.73578,552.0819
2020-07-21 10:00:00,300.7174,710.9793
2020-07-21 11:00:00,301.34674,864.09
2020-07-21 12:00:00,301.366,874.3093
2020-07-21 13:00:00,301.23087,819.1506
2020-07-21 14:00:00,300.75464,698.6492
2020-07-21 15:00:00,300.75507,607.36694
2020-07-21 16:00:00,300.31326,459.1139
2020-07-21 17:00:00,299.87427,298.8089
2020-07-21 18:00:00,299.14926,142.8811
2020-07-21 19:00:00,298.4227,20.483889
2020-07-21 20:00:00,297.73447,0.0
2020-07-21 21:00:00,297.39545,0.0
2020-07-21 22:00:00,297.13672,0.0
2020-07-21 23:00:00,296.7433,0.0
2020-07-22 00:00:00,296.36185,0.0
2020-07-22 01:00:00,296.11655,0.0
2020-07-22 02:00:00,295.82004,0.0
2020-07-22 03:00:00,295.76132,0.0
2020-07-22 04:00:00,295.6608,0.0
2020-07-22 05:00:00,295.45917,0.0
2020-07-22 06:00:00,295.541,17.028889
2020-07-22 07:00:00,297.65643,158.3189
2020-07-22 08:00:00,299.12244,356.7972
2020-07-22 09:00:00,300.3057,571.2788
2020-07-22 10:00:00,301.27844,751.67834
2020-07-22 11:00:00,301.79382,883.5024
2020-07-22 12:00:00,301.7311,891.105
2020-07-22 13:00:00,301.3005,817.8686
2020-07-22 14:00:00,301.09503,731.70886
2020-07-22 15:00:00,300.5944,591.7842
2020-07-22 16:00:00,300.39536,430.30334
2020-07-22 17:00:00,300.128,321.2372
2020-07-22 18:00:00,299.39203,141.31166
2020-07-22 19:00:00,298.75616,21.445
2020-07-22 20:00:00,298.19217,0.0
2020-07-22 21:00:00,297.64355,0.0
2020-07-22 22:00:00,297.2273,0.0
2020-07-22 23:00:00,296.88437,0.0
2020-07-23 00:00:00,296.41165,0.0
2020-07-23 01:00:00,295.98996,0.0
2020-07-23 02:00:00,295.5875,0.0
2020-07-23 03:00:00,295.47797,0.0
2020-07-23 04:00:00,295.30518,0.0
2020-07-23 05:00:00,295.14594,0.0
2020-07-23 06:00:00,295.29166,16.191668
2020-07-23 07:00:00,297.1315,145.21945
2020-07-23 08:00:00,298.82907,344.8322
2020-07-23 09:00:00,300.21402,572.3131
2020-07-23 10:00:00,301.1463,747.75836
2020-07-23 11:00:00,301.49002,804.5133
2020-07-23 12:00:00,301.74432,868.6939
2020-07-23 13:00:00,301.14493,782.9053
2020-07-23 14:00:00,301.0897,702.9978
2020-07-23 15:00:00,300.25897,495.5789
2020-07-23 16:00:00,300.15768,417.055
2020-07-23 17:00:00,299.89792,287.49335
2020-07-23 18:00:00,299.3302,136.43889
2020-07-23 19:00:00,298.65698,21.803333
2020-07-23 20:00:00,298.06842,0.0
2020-07-23 21:00:00,297.5449,0.0
2020-07-23 22:00:00,297.1194,0.0
2020-07-23 23:00:00,296.67816,0.0
2020-07-24 00:00:00,296.34875,0.0
2020-07-24 01:00:00,296.14423,0.0
2020-07-24 02:00:00,296.04474,0.0
2020-07-24 03:00:00,296.07025,0.0
2020-07-24 04:00:00,295.88,0.0
2020-07-24 05:00:00,295.73737,0.0
2020-07-24 06:00:00,295.79004,15.673889
2020-07-24 07:00:00,297.55826,142.86833
2020-07-24 08:00:00,299.12735,347.69
2020-07-24 09:00:00,300.15866,520.61096
2020-07-24 10:00:00,301.11642,713.62054
2020-07-24 11:00:00,301.54285,795.5439
2020-07-24 12:00:00,301.80762,809.3007
2020-07-24 13:00:00,301.8136,773.4622
2020-07-24 14:00:00,301.5246,688.8872
2020-07-24 15:00:00,301.19183,591.4789
2020-07-24 16:00:00,300.89044,420.10165
2020-07-24 17:00:00,300.38702,278.465
2020-07-24 18:00:00,299.74588,125.71667
2020-07-24 19:00:00,299.02127,16.462223
2020-07-24 20:00:00,298.30338,0.0
2020-07-24 21:00:00,297.8868,0.0
2020-07-24 22:00:00,297.53217,0.0
2020-07-24 23:00:00,297.15503,0.0
2020-07-25 00:00:00,296.89105,0.0
2020-07-25 01:00:00,296.6485,0.0
2020-07-25 02:00:00,296.46225,0.0
2020-07-25 03:00:00,296.55597,0.0
2020-07-25 04:00:00,296.47324,0.0
2020-07-25 05:00:00,296.40408,0.0
2020-07-25 06:00:00,296.42096,11.951111
2020-07-25 07:00:00,297.33636,100.75611
2020-07-25 08:00:00,298.24792,251.27055
2020-07-25 09:00:00,299.18915,419.29083
2020-07-25 10:00:00,300.15598,600.7463
2020-07-25 11:00:00,300.39462,642.14514
2020-07-25 12:00:00,300.68875,627.136
2020-07-25 13:00:00,300.50156,530.7779
2020-07-25 14:00:00,300.44278,521.29114
2020-07-25 15:00:00,299.88806,410.41916
2020-07-25 16:00:00,299.873,328.33444
2020-07-25 17:00:00,299.66284,243.03278
2020-07-25 18:00:00,298.9632,104.21306
2020-07-25 19:00:00,298.24435,15.091111
2020-07-25 20:00:00,297.82285,0.0
2020-07-25 21:00:00,297.55045,0.0
2020-07-25 22:00:00,297.20096,0.0
2020-07-25 23:00:00,296.85913,0.0
2020-07-26 00:00:00,296.45404,0.0
2020-07-26 01:00:00,296.2184,0.0
2020-07-26 02:00:00,296.0696,0.0
2020-07-26 03:00:00,295.811,0.0
2020-07-26 04:00:00,295.67538,0.0
2020-07-26 05:00:00,295.5752,0.0
2020-07-26 06:00:00,295.63712,12.3375
2020-07-26 07:00:00,297.15112,118.445274
2020-07-26 08:00:00,298.3438,281.43277
2020-07-26 09:00:00,299.41107,462.05493
2020-07-26 10:00:00,300.20654,611.0641
2020-07-26 11:00:00,300.87573,781.23096
2020-07-26 12:00:00,300.70444,743.37085
2020-07-26 13:00:00,300.30344,644.0578
2020-07-26 14:00:00,300.1916,562.4025
2020-07-26 15:00:00,299.68677,433.81723
2020-07-26 16:00:00,299.5459,350.18362
2020-07-26 17:00:00,299.40472,216.81139
2020-07-26 18:00:00,298.8134,96.367775
